Citation,Tag,ExpMM,ExpYY,State,Make,Address,ViolCode,Description,ViolFine,ViolDate,Balance,PenaltyDate,OpenFine,OpenPenalty,ImportDate,Neighborhood,PoliceDistrict,CouncilDistrict,Location,2010 Census Neighborhoods,2010 Census Wards Precincts,Zip Codes
34343856,05486C,11,21,MD,FORD,3900 BLK THE ALAMEDA WB,032,Fixed Speed Camera,40.00,07/22/2020 03:42:00 PM,40.00,,40.00,0.00,,,,,,,,
34343831,3BD1994,09,18,MD,DODG,2700 BLK GWYNNS FALLS PKY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:42:00 PM,40.00,,40.00,0.00,,,,,,,,
34343849,2EB7283,01,22,MD,FORD,2800 BLK DUKELAND STREET SB,032,Fixed Speed Camera,40.00,07/22/2020 03:42:00 PM,40.00,,40.00,0.00,,,,,,,,
56536817,5DR3910,01,21,MD,HYUN,E Monument St EB @ N Broadway,030,Red Light Violation,75.00,07/22/2020 03:42:00 PM,75.00,,75.00,0.00,,,,,,,,
34343815,2EF3246,06,20,MD,HOND,3600 BLK PARK HEIGHTS AVE SB,032,Fixed Speed Camera,40.00,07/22/2020 03:42:00 PM,40.00,,40.00,0.00,,,,,,,,
34343781,95628CH,08,21,MD,PORS,3800 BLK LIBERTY HEIGHTS AVE W,032,Fixed Speed Camera,40.00,07/22/2020 03:41:00 PM,40.00,,40.00,0.00,,,,,,,,
34343773,3DX6896,09,21,MD,KIA,1500 BLK E COLD SPRING LN WB,032,Fixed Speed Camera,40.00,07/22/2020 03:41:00 PM,40.00,,40.00,0.00,,,,,,,,
34343799,05629CJ,02,20,MD,ACUR,100 BLK KANE ST SB,032,Fixed Speed Camera,40.00,07/22/2020 03:41:00 PM,40.00,,40.00,0.00,,,,,,,,
34343807,DV7288,00,0,MD,CHRY,2800 BLK DUKELAND STREET SB,032,Fixed Speed Camera,40.00,07/22/2020 03:41:00 PM,40.00,,40.00,0.00,,,,,,,,
34343740,1ED8384,05,20,MD,MAZD,4000 BLK THE ALAMEDA SB,032,Fixed Speed Camera,40.00,07/22/2020 03:40:00 PM,40.00,,40.00,0.00,,,,,,,,
34343765,1CE3353,11,21,MD,CHRY,2700 BLK GWYNNS FALLS PKY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:40:00 PM,40.00,,40.00,0.00,,,,,,,,
34343732,4EE2725,04,20,MD,DODG,2400 BLK ERDMAN AVE NB,032,Fixed Speed Camera,40.00,07/22/2020 03:40:00 PM,40.00,,40.00,0.00,,,,,,,,
34343724,ZLF2501,03,20,PA,FORD,1300 BLK EAST NORTHERN PKWY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:40:00 PM,40.00,,40.00,0.00,,,,,,,,
34343757,7EE1576,05,21,MD,BUIC,1600 BLK E BELVEDERE AVE EB,032,Fixed Speed Camera,40.00,07/22/2020 03:40:00 PM,40.00,,40.00,0.00,,,,,,,,
34343716,8CX8988,09,19,MD,RAM,1500 BLK E COLD SPRING LN EB,032,Fixed Speed Camera,40.00,07/22/2020 03:39:00 PM,40.00,,40.00,0.00,,,,,,,,
34343682,G39944,07,20,VA,HOND,3600 BLK PARK HEIGHTS AVE SB,032,Fixed Speed Camera,40.00,07/22/2020 03:38:00 PM,40.00,,40.00,0.00,,,,,,,,
34343674,2AJ5780,06,19,MD,HYUN,600 BLK W NORTHERN PKWY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:38:00 PM,40.00,,40.00,0.00,,,,,,,,
34343666,7DH4930,03,20,MD,BUIC,4401 PENNINGTON AVE SB,032,Fixed Speed Camera,40.00,07/22/2020 03:38:00 PM,40.00,,40.00,0.00,,,,,,,,
34343708,7DZ2768,06,22,MD,DODG,2700 BLK GWYNNS FALLS PKY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:38:00 PM,40.00,,40.00,0.00,,,,,,,,
34343690,9DN1726,12,20,MD,HYUN,1200 BLK SOUTH CATON AVE NB,032,Fixed Speed Camera,40.00,07/22/2020 03:38:00 PM,40.00,,40.00,0.00,,,,,,,,
34343641,1DX6251,07,21,MD,HOND,2700 BLK W. NORTH AV. W/B,032,Fixed Speed Camera,40.00,07/22/2020 03:37:00 PM,40.00,,40.00,0.00,,,,,,,,
34343633,16115CJ,02,22,MD,ACUR,1300 BLK W FRANKLIN ST WB,032,Fixed Speed Camera,40.00,07/22/2020 03:37:00 PM,40.00,,40.00,0.00,,,,,,,,
34343658,4EC9897,07,20,MD,ACUR,2700 BLK GWYNNS FALLS PKY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:37:00 PM,40.00,,40.00,0.00,,,,,,,,
34343625,28159CJ,10,21,MD,AUDI,1200 BLK SOUTH CATON AVE NB,032,Fixed Speed Camera,40.00,07/22/2020 03:37:00 PM,40.00,,40.00,0.00,,,,,,,,
34343609,5ED2085,02,21,MD,BUIC,3000 BLK HILTON ST SB,032,Fixed Speed Camera,40.00,07/22/2020 03:36:00 PM,40.00,,40.00,0.00,,,,,,,,
56536759,SSM432,00,0,SC,LEXUS,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/22/2020 03:36:00 PM,75.00,,75.00,0.00,,,,,,,,
34343617,9DA8159,09,19,MD,HOND,3900 BLK THE ALAMEDA WB,032,Fixed Speed Camera,40.00,07/22/2020 03:36:00 PM,40.00,,40.00,0.00,,,,,,,,
34343591,5DS3549,03,21,MD,TOYT,3000 BLK HILTON ST SB,032,Fixed Speed Camera,40.00,07/22/2020 03:36:00 PM,40.00,,40.00,0.00,,,,,,,,
34343583,5CP0012,10,20,MD,FORD,100 BLK KANE ST SB,032,Fixed Speed Camera,40.00,07/22/2020 03:35:00 PM,40.00,,40.00,0.00,,,,,,,,
34343575,2CT7823,01,19,MD,CHEV,100 BLK KANE ST SB,032,Fixed Speed Camera,40.00,07/22/2020 03:35:00 PM,40.00,,40.00,0.00,,,,,,,,
34343567,2BB5176,06,20,MD,KIA,1500 BLK E COLD SPRING LN WB,032,Fixed Speed Camera,40.00,07/22/2020 03:35:00 PM,40.00,,40.00,0.00,,,,,,,,
34343559,6EB7805,05,22,MD,JEEP,5600 BLK MORAVIA RD NB,032,Fixed Speed Camera,40.00,07/22/2020 03:34:00 PM,40.00,,40.00,0.00,,,,,,,,
34343542,9AG0892,05,21,MD,KIA,6100 BLK O'DONNELL ST WB,032,Fixed Speed Camera,40.00,07/22/2020 03:34:00 PM,40.00,,40.00,0.00,,,,,,,,
34343500,7EF5520,07,20,MD,FORD,3700 BLK FALLSTAFF RD EB,032,Fixed Speed Camera,40.00,07/22/2020 03:33:00 PM,40.00,,40.00,0.00,,,,,,,,
34343526,4EB2192,10,21,MD,HOND,3700 BLK FALLSTAFF RD EB,032,Fixed Speed Camera,40.00,07/22/2020 03:33:00 PM,40.00,,40.00,0.00,,,,,,,,
56534275,KSWIFT,10,20,MD,NISS,N Fulton Ave NB @ W North Ave,030,Red Light Violation,75.00,07/22/2020 03:33:00 PM,75.00,,75.00,0.00,,,,,,,,
34343518,UKC6189,03,21,VA,ACUR,000 BLK W UNIVERSITY PARKWAY E,032,Fixed Speed Camera,40.00,07/22/2020 03:33:00 PM,40.00,,40.00,0.00,,,,,,,,
34343534,1EG7254,07,20,MD,MERZ,1500 BLK E COLD SPRING LN EB,032,Fixed Speed Camera,40.00,07/22/2020 03:33:00 PM,40.00,,40.00,0.00,,,,,,,,
34343492,9BX1455,03,19,MD,HYUN,6100 BLK HARFORD RD NB,032,Fixed Speed Camera,40.00,07/22/2020 03:32:00 PM,40.00,,40.00,0.00,,,,,,,,
34343443,5EF8938,08,20,MD,GMC,1200 BLK SOUTH CATON AVE NB,032,Fixed Speed Camera,40.00,07/22/2020 03:31:00 PM,40.00,,40.00,0.00,,,,,,,,
34343476,6EB2463,12,19,MD,HOND,4300 BLK ERDMAN AVE SB,032,Fixed Speed Camera,40.00,07/22/2020 03:31:00 PM,40.00,,40.00,0.00,,,,,,,,
34343450,UJN9837,07,21,VA,NISS,1100 BLK WOODBOURNE AVE EB,032,Fixed Speed Camera,40.00,07/22/2020 03:31:00 PM,40.00,,40.00,0.00,,,,,,,,
34343484,2CD8905,10,19,MD,KIA,3000 BLK FEDERAL ST W/B,032,Fixed Speed Camera,40.00,07/22/2020 03:31:00 PM,40.00,,40.00,0.00,,,,,,,,
34343468,7EF8115,06,22,MD,SUBA,5100 BLK ROLAND AVE SB,032,Fixed Speed Camera,40.00,07/22/2020 03:31:00 PM,40.00,,40.00,0.00,,,,,,,,
34343401,6EC3858,04,20,MD,FORD,3000 BLK HILTON ST SB,032,Fixed Speed Camera,40.00,07/22/2020 03:30:00 PM,40.00,,40.00,0.00,,,,,,,,
34343393,7ED1762,03,22,MD,HYUN,6100 BLK O'DONNELL ST WB,032,Fixed Speed Camera,40.00,07/22/2020 03:30:00 PM,40.00,,40.00,0.00,,,,,,,,
34343435,2CE3020,12,19,MD,TOYT,000 BLK W UNIVERSITY PARKWAY E,032,Fixed Speed Camera,40.00,07/22/2020 03:30:00 PM,40.00,,40.00,0.00,,,,,,,,
56536643,UHJ1813,00,0,VA,KIA,Reisterstown Rd SB @ W Norther,030,Red Light Violation,75.00,07/22/2020 03:30:00 PM,75.00,,75.00,0.00,,,,,,,,
34343427,8CN0991,06,19,MD,GMC,220 EAST PATAPSCO AVE EB,032,Fixed Speed Camera,40.00,07/22/2020 03:30:00 PM,40.00,,40.00,0.00,,,,,,,,
34343419,4DS6137,03,21,MD,FORD,1100 BLK WOODBOURNE AVE EB,032,Fixed Speed Camera,40.00,07/22/2020 03:30:00 PM,40.00,,40.00,0.00,,,,,,,,
34343385,5DN6835,01,21,MD,NISS,2400 BLK BELAIR RD NB,032,Fixed Speed Camera,40.00,07/22/2020 03:29:00 PM,40.00,,40.00,0.00,,,,,,,,
34343377,4EG7576,08,20,MD,INFI,2600 BLK EDMONDSON AVE WB,032,Fixed Speed Camera,40.00,07/22/2020 03:29:00 PM,40.00,,40.00,0.00,,,,,,,,
34343369,85268CF,09,19,MD,HOND,3700 BLK FALLSTAFF RD WB,032,Fixed Speed Camera,40.00,07/22/2020 03:29:00 PM,40.00,,40.00,0.00,,,,,,,,
34343302,92575CH,04,20,MD,INFI,2700 BLK GWYNNS FALLS PKY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:28:00 PM,40.00,,40.00,0.00,,,,,,,,
34343351,6ED5269,03,22,MD,HOND,5800 BLK BELLONA AVE NB,032,Fixed Speed Camera,40.00,07/22/2020 03:28:00 PM,40.00,,40.00,0.00,,,,,,,,
56535199,6DX4814,08,21,MD,TOYT,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/22/2020 03:28:00 PM,75.00,,75.00,0.00,,,,,,,,
34343310,8DS9818,05,21,MD,CHEV,100 BLK S HILTON ST NB,032,Fixed Speed Camera,40.00,07/22/2020 03:28:00 PM,40.00,,40.00,0.00,,,,,,,,
34343344,252738T,04,20,MD,NISS,3900 BLK THE ALAMEDA WB,032,Fixed Speed Camera,40.00,07/22/2020 03:28:00 PM,40.00,,40.00,0.00,,,,,,,,
34343294,261M068,04,20,MD,CHEV,6100 BLK O'DONNELL ST WB,032,Fixed Speed Camera,40.00,07/22/2020 03:28:00 PM,40.00,,40.00,0.00,,,,,,,,
34343336,2DB5849,10,19,MD,NISS,1200 BLK SOUTH CATON AVE NB,032,Fixed Speed Camera,40.00,07/22/2020 03:28:00 PM,40.00,,40.00,0.00,,,,,,,,
34343328,6EB1783,11,21,MD,CHEV,1200 BLK SOUTH CATON AVE NB,032,Fixed Speed Camera,40.00,07/22/2020 03:28:00 PM,40.00,,40.00,0.00,,,,,,,,
34343286,1CR0983,11,18,MD,BMW,600 BLK W NORTHERN PKWY EB,032,Fixed Speed Camera,40.00,07/22/2020 03:27:00 PM,40.00,,40.00,0.00,,,,,,,,
34343237,5EG5483,08,20,MD,TOYT,5300 BLK WABASH AV EB,032,Fixed Speed Camera,40.00,07/22/2020 03:27:00 PM,40.00,,40.00,0.00,,,,,,,,
34343278,7EG4341,08,20,MD,HOND,2300 BLK GWYNNS FALLS PKY EB,032,Fixed Speed Camera,40.00,07/22/2020 03:27:00 PM,40.00,,40.00,0.00,,,,,,,,
34343245,6DT1349,07,20,MD,CHEV,2700 BLK WATERVIEW AVE WB,032,Fixed Speed Camera,40.00,07/22/2020 03:27:00 PM,40.00,,40.00,0.00,,,,,,,,
34343260,1BH8273,02,21,MD,CHEV,1300 BLK WEST COLD SPRING LN W,032,Fixed Speed Camera,40.00,07/22/2020 03:27:00 PM,40.00,,40.00,0.00,,,,,,,,
34343252,7DS0054,04,21,MD,CHEV,2600 BLK FEDERAL ST EB,032,Fixed Speed Camera,40.00,07/22/2020 03:27:00 PM,40.00,,40.00,0.00,,,,,,,,
34343229,3EF0661,06,20,MD,HYUN,2400 BLK N MONROE ST SB,032,Fixed Speed Camera,40.00,07/22/2020 03:26:00 PM,40.00,,40.00,0.00,,,,,,,,
34343211,7CX2724,06,19,MD,NISS,2700 BLK GWYNNS FALLS PKY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:26:00 PM,40.00,,40.00,0.00,,,,,,,,
34343153,04L067,11,20,MD,CHEV,1300 BLK WEST COLD SPRING LN W,032,Fixed Speed Camera,40.00,07/22/2020 03:25:00 PM,40.00,,40.00,0.00,,,,,,,,
34343203,6BV1276,01,21,MD,CHEV,4401 PENNINGTON AVE SB,032,Fixed Speed Camera,40.00,07/22/2020 03:25:00 PM,40.00,,40.00,0.00,,,,,,,,
34343146,2EC1002,01,22,MD,MERZ,3000 BLK LOCH RAVEN BLVD SB,032,Fixed Speed Camera,40.00,07/22/2020 03:25:00 PM,40.00,,40.00,0.00,,,,,,,,
34343187,4BX4507,04,21,MD,CHEV,6100 BLK O'DONNELL ST WB,032,Fixed Speed Camera,40.00,07/22/2020 03:25:00 PM,40.00,,40.00,0.00,,,,,,,,
34343179,4EE0660,06,21,MD,HOND,3800 BLK LIBERTY HEIGHTS AVE W,032,Fixed Speed Camera,40.00,07/22/2020 03:25:00 PM,40.00,,40.00,0.00,,,,,,,,
34343195,1DT4257,08,20,MD,DODG,1300 BLK EAST NORTHERN PKWY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:25:00 PM,40.00,,40.00,0.00,,,,,,,,
56537005,KJA6808,00,0,PA,CHEV,Eastern Ave WB @ S Patterson P,030,Red Light Violation,75.00,07/22/2020 03:25:00 PM,75.00,,75.00,0.00,,,,,,,,
34343161,6BE9449,11,16,MD,DODG,3000 BLK FEDERAL ST W/B,032,Fixed Speed Camera,40.00,07/22/2020 03:25:00 PM,40.00,,40.00,0.00,,,,,,,,
34343138,RUH383,08,21,SC,TOYT,1300 BLK W FRANKLIN ST WB,032,Fixed Speed Camera,40.00,07/22/2020 03:24:00 PM,40.00,,40.00,0.00,,,,,,,,
34343120,6EE1731,05,20,MD,NISS,5000 BLK ROLAND AVE NB,032,Fixed Speed Camera,40.00,07/22/2020 03:24:00 PM,40.00,,40.00,0.00,,,,,,,,
34343112,9EC5404,02,22,MD,CHEV,4300 BLK ERDMAN AVE SB,032,Fixed Speed Camera,40.00,07/22/2020 03:23:00 PM,40.00,,40.00,0.00,,,,,,,,
34343088,5DZ6430,09,20,MD,HOND,4400 BLK EDMONDSON AVE EB,032,Fixed Speed Camera,40.00,07/22/2020 03:23:00 PM,40.00,,40.00,0.00,,,,,,,,
56534663,096Z95,07,21,MD,HOND,Eastern Ave EB @ S Patterson P,030,Red Light Violation,75.00,07/22/2020 03:23:00 PM,75.00,,75.00,0.00,,,,,,,,
34343104,G87077,08,20,VA,DODG,200 BLK S HILTON ST SB,032,Fixed Speed Camera,40.00,07/22/2020 03:23:00 PM,40.00,,40.00,0.00,,,,,,,,
34343096,3DT1209,02,21,MD,TOYT,200 BLK S HILTON ST SB,032,Fixed Speed Camera,40.00,07/22/2020 03:23:00 PM,40.00,,40.00,0.00,,,,,,,,
56536999,2CT6317,12,20,MD,FORD,Caton Ave SB @ Wilkens Ave,030,Red Light Violation,75.00,07/22/2020 03:23:00 PM,75.00,,75.00,0.00,,,,,,,,
34343047,8CN8457,10,18,MD,SUBA,600 BLK W NORTHERN PKWY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:22:00 PM,40.00,,40.00,0.00,,,,,,,,
34343062,4ED2581,03,22,MD,HYUN,3000 BLK FEDERAL ST W/B,032,Fixed Speed Camera,40.00,07/22/2020 03:22:00 PM,40.00,,40.00,0.00,,,,,,,,
34343070,73521HT,12,21,MD,DODG,2400 BLK BELAIR RD SB,032,Fixed Speed Camera,40.00,07/22/2020 03:22:00 PM,40.00,,40.00,0.00,,,,,,,,
